index,model,Adherence to Instructions_score,Believable Character Actions_score,Nuanced Characters_score,Consistent Voice / Tone of Writing_score,Imagery and Descriptive Quality_score,Elegant Prose_score,Emotionally Engaging_score,Emotionally Complex_score,Coherent_score,Well-earned Lightness or Darkness_score,Sentences Flow Naturally_score,Overall Reader Engagement_score,Overall Impression_score,Meandering_score,Weak Dialogue_score,Tell-Don't-Show_score,Unsurprising or Uncreative_score,Amateurish_score,Purple Prose_score,Overwrought_score,Incongruent Ending Positivity_score,Unearned Transformations_score
123,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,17.5,15.0,17.5,18.5,18.5,16.0,17.0,18.0,18.5,2.0,3.0,2.5,3.5,2.5,2.0,3.0,1.0,1.5
124,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,17.5,15.0,18.5,19.0,18.5,16.0,17.5,18.0,18.5,3.0,10.0,12.0,11.0,13.0,5.0,10.0,2.0,4.0
125,zai-org/GLM-4.5,19.5,17.0,15.5,18.5,18.0,16.0,14.0,16.5,19.0,17.5,18.5,17.5,18.5,2.0,1.5,3.0,1.0,2.5,3.5,2.0,1.0,1.5
126,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,18.5,17.0,16.0,17.5,19.0,15.0,18.0,17.5,18.5,2.0,1.5,2.5,3.0,2.0,3.5,2.5,1.0,1.5
127,zai-org/GLM-4.5,19.5,18.0,16.5,18.5,18.5,17.0,17.5,18.0,19.0,17.5,18.0,18.5,18.5,2.0,1.5,3.0,4.0,2.5,2.0,1.0,1.0,1.5
128,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,17.0,16.0,17.5,18.5,19.0,16.5,18.0,18.5,18.5,2.0,1.5,2.5,3.0,2.5,2.0,1.0,1.0,1.5
129,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,19.0,17.0,18.5,18.0,19.5,18.5,18.0,18.5,19.0,2.0,1.0,2.5,3.0,2.0,1.5,2.5,1.0,1.5
130,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,17.5,18.0,17.5,19.0,16.0,18.5,18.5,19.0,2.0,1.5,2.5,1.0,1.5,2.0,1.0,1.0,1.5
131,zai-org/GLM-4.5,19.5,18.0,16.5,18.5,17.5,16.0,18.5,17.0,19.0,17.5,18.0,18.5,18.5,2.0,3.0,2.5,3.5,2.5,1.0,2.0,1.0,1.5
132,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,15.0,18.0,17.5,18.5,17.5,17.5,18.5,18.0,2.0,1.5,3.0,4.0,2.5,2.0,1.0,1.0,1.5
133,zai-org/GLM-4.5,18.0,16.5,14.0,17.5,17.0,15.0,15.5,14.5,18.5,16.0,16.0,16.5,17.5,3.0,12.0,10.0,13.0,11.0,5.0,4.0,2.0,3.0
134,zai-org/GLM-4.5,19.5,17.0,16.5,17.5,16.0,15.0,17.5,16.0,18.5,15.5,18.0,17.0,17.5,2.0,3.0,2.5,4.0,3.5,2.5,2.0,1.0,1.5
135,zai-org/GLM-4.5,19.5,17.0,16.5,18.5,18.0,17.5,17.5,18.5,18.5,17.0,18.0,18.5,18.0,2.0,1.5,3.0,3.5,2.5,2.0,2.5,1.0,1.5
136,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,17.0,16.0,17.5,18.5,19.0,16.5,18.0,18.5,18.5,2.0,3.0,4.0,4.5,3.5,2.5,2.0,1.0,1.5
137,zai-org/GLM-4.5,19.5,17.0,15.5,18.5,18.0,16.0,18.5,17.5,18.5,17.5,17.5,18.0,18.5,2.0,3.0,2.5,3.5,2.5,4.0,3.0,1.0,1.5
138,zai-org/GLM-4.5,18.5,17.0,16.5,18.0,19.0,17.5,18.5,19.5,18.5,17.0,18.0,18.5,18.5,2.0,1.5,2.5,3.0,2.0,3.5,4.0,1.0,1.5
139,zai-org/GLM-4.5,18.5,17.0,16.0,18.0,19.0,15.0,17.5,18.5,18.0,17.5,17.0,18.0,18.5,3.0,14.0,10.0,12.0,13.0,10.0,8.0,2.0,3.0
140,zai-org/GLM-4.5,19.5,17.0,15.0,18.5,16.0,15.5,14.0,13.5,19.0,16.5,17.5,16.0,17.5,2.0,10.0,4.0,12.0,1.5,3.0,2.5,1.0,1.0
141,zai-org/GLM-4.5,19.5,18.0,16.5,17.5,18.5,16.0,17.0,15.5,19.0,16.0,17.5,18.5,18.0,2.0,3.0,2.5,4.0,3.5,2.5,3.0,1.0,1.5
142,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,17.5,16.0,19.0,19.5,18.5,18.0,17.5,19.0,19.5,2.0,1.5,3.0,4.0,2.5,3.5,1.0,1.0,1.5
143,zai-org/GLM-4.5,18.5,17.0,16.5,17.5,18.0,16.0,18.5,18.0,18.5,17.5,17.0,18.0,18.5,2.0,1.5,3.0,4.0,3.0,3.5,3.0,1.0,1.5
144,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,16.0,18.5,17.5,18.0,17.5,17.5,18.5,18.5,2.0,1.5,3.0,4.0,2.5,3.5,4.5,1.0,1.5
145,zai-org/GLM-4.5,19.5,17.0,16.5,18.5,18.0,16.0,17.5,17.0,18.5,17.5,17.5,17.0,18.0,3.0,1.5,2.5,4.0,2.0,3.5,2.5,1.0,1.5
146,zai-org/GLM-4.5,19.5,18.0,16.5,18.5,19.0,17.0,17.5,18.5,19.5,17.0,18.0,18.5,18.5,2.0,1.5,2.5,3.0,2.0,3.5,2.5,1.0,1.5
147,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,17.0,16.0,18.5,17.5,19.0,16.5,18.0,18.5,18.5,2.0,1.5,3.0,1.0,1.5,2.5,3.0,1.0,1.0
148,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,15.0,14.0,17.5,18.5,18.5,15.5,16.0,17.0,17.5,3.0,12.0,10.0,11.0,13.0,5.0,8.0,2.0,4.0
149,zai-org/GLM-4.5,18.0,17.5,16.0,17.0,15.0,13.0,16.5,17.5,18.5,14.0,16.0,16.5,17.0,3.0,10.0,12.0,11.0,13.5,5.0,10.0,2.0,1.0
150,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,16.0,15.0,18.5,19.0,18.5,17.0,17.5,18.0,18.5,3.0,12.0,10.0,10.0,11.0,5.0,10.0,2.0,3.0
151,zai-org/GLM-4.5,19.5,18.0,16.5,18.5,17.5,15.0,17.0,16.0,19.0,17.5,18.0,18.5,18.5,1.0,1.0,2.0,3.0,2.0,2.5,2.0,1.0,1.5
152,zai-org/GLM-4.5,18.5,17.0,15.0,17.5,16.0,15.5,16.5,17.5,18.0,15.5,17.0,16.5,17.5,2.0,12.0,10.0,13.0,10.0,5.0,4.0,1.0,14.0
153,zai-org/GLM-4.5,19.5,17.0,18.5,19.0,18.0,17.5,18.5,19.0,19.5,18.0,18.5,18.5,19.0,2.0,1.5,3.0,3.5,2.5,4.0,3.0,1.0,2.0
154,zai-org/GLM-4.5,19.5,17.0,16.5,18.5,18.0,17.5,17.5,17.0,18.5,17.5,18.0,18.5,18.5,2.0,3.0,2.5,3.5,2.0,3.0,2.5,1.0,1.5
155,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,16.0,17.5,17.0,18.5,17.5,18.0,18.5,18.0,2.0,1.5,3.0,3.5,2.5,2.0,2.5,1.0,1.5
156,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,15.0,18.0,19.0,17.5,16.0,17.0,18.5,18.5,3.0,10.0,12.0,11.0,13.0,10.0,12.5,2.0,4.0
157,zai-org/GLM-4.5,19.5,17.0,14.0,18.5,16.0,15.0,13.5,15.5,19.0,17.5,18.0,17.5,18.5,2.0,1.5,3.0,1.0,2.5,2.0,3.0,1.0,1.5
158,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,17.0,16.5,16.0,17.5,19.0,15.0,18.0,17.5,18.5,2.0,1.5,2.5,3.0,2.0,2.5,1.0,1.0,1.5
159,zai-org/GLM-4.5,19.5,18.0,16.5,18.5,18.5,16.0,18.0,17.5,19.0,17.0,18.0,18.5,18.5,2.0,1.5,3.0,4.0,2.5,3.5,2.0,1.0,1.5
160,zai-org/GLM-4.5,19.5,17.0,16.5,18.5,17.5,17.0,18.0,18.5,19.0,16.0,18.0,18.5,18.5,2.0,1.5,2.5,3.0,2.0,2.5,3.5,1.0,1.5
161,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,19.0,17.0,19.5,18.5,19.0,17.5,18.0,19.0,19.5,2.0,3.0,2.5,4.0,2.0,3.0,2.5,1.0,1.5
162,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,16.0,18.0,17.5,19.0,16.5,17.5,18.5,18.5,2.0,1.5,3.0,4.0,2.5,3.5,3.0,1.0,1.5
163,zai-org/GLM-4.5,19.5,17.0,16.5,18.5,18.0,17.5,17.5,16.0,19.0,16.5,18.5,18.5,18.0,2.0,1.5,2.5,3.0,2.5,1.0,1.5,1.0,1.0
164,zai-org/GLM-4.5,19.5,17.0,15.5,18.5,18.0,16.0,17.5,16.5,18.5,16.0,17.5,17.0,17.5,3.0,12.0,5.0,10.0,11.0,4.0,5.0,2.0,1.0
165,zai-org/GLM-4.5,18.5,17.0,15.0,16.5,17.5,14.0,15.5,14.5,18.0,16.0,17.0,16.5,17.5,3.0,12.0,5.0,10.0,11.0,4.0,3.5,2.0,1.0
166,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,17.0,16.0,18.5,17.5,19.0,16.5,18.0,18.5,18.5,2.0,2.5,3.0,3.5,2.0,1.0,1.5,1.0,1.5
167,zai-org/GLM-4.5,18.5,17.0,16.5,17.5,18.0,16.0,17.5,18.5,18.0,17.0,17.0,17.5,18.0,2.0,1.5,3.0,3.5,2.5,3.0,2.0,1.0,1.5
168,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,17.0,16.0,17.5,18.5,18.5,16.5,18.0,18.5,18.0,2.0,3.0,2.5,4.0,3.0,2.0,2.5,1.0,1.5
169,zai-org/GLM-4.5,19.5,17.0,16.5,18.5,19.0,17.5,18.0,18.5,18.5,17.5,18.0,18.5,18.5,2.0,1.5,3.0,3.5,2.5,3.0,4.0,1.0,1.5
170,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,18.5,17.0,19.0,19.5,19.0,17.5,18.0,19.5,19.0,2.0,1.5,2.5,3.0,2.0,1.0,3.5,1.0,1.5
171,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,18.5,16.0,18.0,18.5,19.0,17.0,18.0,18.5,18.5,2.0,1.5,3.0,1.0,1.5,2.5,2.0,1.0,1.5
172,zai-org/GLM-4.5,19.5,17.0,16.5,18.5,17.5,16.0,15.0,14.0,19.0,16.5,18.0,17.5,18.5,2.0,1.5,3.0,1.0,2.5,3.5,2.0,1.0,1.5
173,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,18.5,17.0,17.5,16.0,19.0,16.5,18.0,18.5,18.5,2.0,3.0,2.5,4.0,3.5,2.5,2.0,1.0,1.5
174,zai-org/GLM-4.5,19.5,17.0,15.5,18.5,16.0,15.0,18.0,19.0,18.5,17.5,17.5,18.5,18.5,2.0,1.5,3.0,4.0,3.0,2.5,3.5,1.0,2.0
175,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,17.5,18.0,17.5,18.5,17.0,18.0,18.5,18.5,2.0,1.0,2.5,3.0,2.0,2.5,3.5,1.0,1.5
176,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,16.0,17.5,17.0,18.5,17.5,17.5,18.0,18.5,2.0,1.5,3.0,3.5,2.5,2.0,3.0,1.0,1.5
177,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,17.0,16.0,17.5,18.5,18.5,17.0,18.0,17.5,18.5,2.0,2.5,3.0,3.5,2.0,2.5,1.5,1.0,1.0
178,zai-org/GLM-4.5,19.5,18.0,17.5,19.0,18.5,16.0,18.5,17.0,19.5,17.5,18.0,18.5,18.5,2.0,1.5,2.5,1.0,1.5,3.0,2.0,1.0,1.0
179,zai-org/GLM-4.5,18.5,17.0,15.0,18.0,17.5,15.5,16.5,16.0,18.5,15.0,17.5,17.0,17.5,2.0,1.5,3.0,10.0,12.0,3.0,5.0,1.0,2.5
180,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,15.0,14.0,17.5,18.5,18.5,15.5,17.5,16.0,17.0,3.0,12.0,10.0,11.0,13.0,5.0,6.0,2.0,1.0
181,zai-org/GLM-4.5,19.5,17.0,15.5,18.0,16.0,14.0,17.5,18.5,18.5,15.0,16.5,17.0,17.5,3.0,5.0,4.0,4.5,10.0,2.0,6.0,1.0,1.5
182,zai-org/GLM-4.5,19.5,17.0,18.5,18.0,17.5,16.0,19.0,19.5,18.5,17.5,18.0,19.0,18.5,3.0,12.0,10.0,5.0,10.0,4.0,10.0,2.0,3.0
183,zai-org/GLM-4.5,19.5,18.5,17.0,18.0,19.0,16.0,18.5,17.5,19.5,17.0,18.5,18.5,19.0,1.0,1.0,2.0,3.0,2.0,2.5,3.5,1.0,1.5
184,zai-org/GLM-4.5,18.5,17.0,16.5,18.0,17.5,15.0,18.5,19.0,18.5,17.5,17.0,18.0,18.5,2.0,12.0,10.0,10.0,11.0,5.0,8.0,1.0,2.0
185,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,17.5,18.0,17.5,18.5,17.5,18.0,18.5,18.5,2.0,1.5,3.0,4.0,2.5,3.5,3.0,1.0,2.0
186,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,17.5,17.5,16.0,18.5,17.0,18.0,18.0,18.5,2.0,1.5,3.0,3.5,2.5,4.0,5.0,1.0,1.5
187,zai-org/GLM-4.5,19.5,17.0,16.5,18.0,18.5,16.0,17.5,18.0,19.0,17.5,18.5,18.5,19.0,2.0,1.5,3.0,4.0,2.5,3.5,3.0,1.0,1.5
188,zai-org/GLM-4.5,18.5,17.0,16.0,18.0,17.5,15.0,18.5,19.0,17.5,16.5,17.0,18.0,18.5,3.0,10.0,12.0,10.0,11.0,5.0,10.0,2.0,4.0
189,zai-org/GLM-4.5,19.5,17.0,15.0,18.5,18.0,16.0,14.5,13.5,18.5,16.5,17.5,17.5,18.0,2.0,1.5,3.0,1.0,2.5,3.5,2.0,1.0,1.5
190,zai-org/GLM-4.5,19.5,18.0,17.5,18.5,18.5,17.0,17.5,18.0,19.0,16.0,18.0,18.5,18.5,2.0,1.5,3.0,4.0,2.5,3.5,3.0,1.0,1.5
191,zai-org/GLM-4.5,19.5,18.0,16.5,18.5,17.5,15.0,17.0,16.0,18.5,17.5,17.0,17.5,18.0,2.0,12.0,10.0,10.0,11.0,5.0,4.0,1.0,2.0
192,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,18.5,17.0,17.5,17.0,19.0,16.0,18.0,18.5,18.5,2.0,1.5,3.0,3.5,2.5,1.0,1.5,1.0,1.0
193,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,18.5,18.0,19.5,17.5,18.5,18.5,19.0,1.0,2.0,1.5,3.0,2.5,2.0,1.5,1.0,1.0
194,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,18.5,17.0,18.5,17.5,19.0,16.0,18.0,19.0,18.5,2.0,1.5,2.5,3.0,2.0,1.0,1.5,1.0,1.0
195,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,18.0,18.5,17.5,17.5,16.0,18.5,16.5,18.0,18.0,18.5,2.0,1.5,3.0,3.5,2.5,2.0,2.5,1.0,1.5
196,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,16.0,18.5,18.0,19.5,17.0,18.0,18.5,19.0,2.0,1.5,2.5,3.0,2.0,3.5,2.5,1.0,1.5
197,moonshotai/Kimi-K2-Instruct,18.5,15.0,14.0,17.5,16.0,13.0,15.5,14.5,17.0,16.5,15.0,16.0,16.5,6.0,10.0,5.0,8.0,10.0,4.0,5.0,1.0,3.0
198,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,18.5,17.0,18.5,17.5,19.0,16.0,18.0,18.5,18.5,2.0,1.5,3.0,3.5,2.5,2.0,1.0,1.0,1.5
199,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,18.5,19.0,17.5,18.0,17.5,18.5,17.0,18.0,18.5,18.5,2.0,3.0,2.5,3.5,2.0,4.0,3.0,1.0,1.5
200,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,16.0,18.5,17.0,19.5,17.5,18.0,18.5,19.0,2.0,3.0,2.5,3.5,2.0,1.0,2.5,1.0,1.5
201,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,18.5,18.0,18.5,17.5,18.0,18.5,18.5,2.0,1.5,3.0,3.5,2.5,2.0,2.5,1.0,1.5
202,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,17.0,16.0,17.5,18.5,19.0,15.0,18.0,18.5,18.5,1.0,2.0,1.5,1.5,1.0,2.0,1.0,1.0,1.0
203,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,18.5,17.0,16.0,15.5,19.0,16.5,18.0,17.5,18.5,2.0,1.5,3.0,1.0,1.5,2.5,1.0,1.0,1.0
204,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,18.5,15.0,16.0,15.5,14.0,18.0,16.5,17.5,17.5,18.5,2.0,3.0,4.0,5.0,4.5,2.5,2.0,1.0,1.5
205,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,17.0,16.0,17.5,16.5,19.0,17.0,18.5,18.5,18.0,2.0,3.0,2.5,3.5,2.5,1.0,1.5,1.0,1.0
206,moonshotai/Kimi-K2-Instruct,18.5,15.0,13.0,17.5,18.0,16.0,18.5,19.0,17.0,16.5,17.5,18.0,18.5,3.0,10.0,5.0,12.0,10.0,4.0,10.0,2.0,14.0
207,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,18.5,18.0,18.5,17.5,18.0,18.5,18.5,2.0,1.0,2.5,3.0,2.0,3.5,2.5,1.0,1.5
208,moonshotai/Kimi-K2-Instruct,18.5,17.0,16.5,17.5,18.0,15.0,18.5,17.5,18.0,17.5,17.0,18.0,18.5,3.0,12.0,10.0,10.0,11.0,5.0,6.0,1.0,4.0
209,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,19.0,18.5,17.0,18.5,18.0,18.5,17.5,18.0,18.5,18.5,2.0,3.0,2.5,3.5,2.0,4.0,2.5,1.0,1.5
210,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,19.0,19.5,17.0,18.5,18.0,19.5,18.5,18.5,19.0,19.5,2.0,1.5,2.5,3.0,1.0,2.5,3.5,1.0,1.5
211,moonshotai/Kimi-K2-Instruct,18.0,18.5,16.0,19.0,18.5,16.5,18.0,17.5,19.5,17.0,18.5,18.5,18.5,2.0,1.5,3.0,3.5,2.5,2.0,1.0,1.0,1.5
212,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,17.0,16.0,18.5,18.0,19.0,16.5,18.0,18.5,18.5,2.0,1.5,1.0,1.5,1.0,2.5,1.0,1.0,1.0
213,moonshotai/Kimi-K2-Instruct,18.5,17.0,16.5,17.5,18.0,15.0,18.5,18.0,18.5,16.0,16.0,18.0,18.5,3.0,12.0,10.0,14.0,13.0,5.0,6.0,1.0,2.0
214,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,17.0,16.0,19.0,19.5,18.5,17.5,18.0,19.0,18.5,3.0,12.0,10.0,10.5,11.0,13.0,14.0,2.0,1.0
215,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,16.5,15.0,19.5,16.0,18.0,18.5,18.5,1.0,1.0,2.0,1.5,1.0,2.0,3.0,1.0,1.0
216,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,18.5,18.0,16.0,17.5,18.5,19.0,15.0,17.5,18.5,18.0,2.0,12.0,10.0,10.5,11.0,5.0,6.0,1.0,2.5
217,moonshotai/Kimi-K2-Instruct,19.5,16.0,17.5,18.5,18.0,17.0,16.5,17.5,18.5,16.5,17.5,17.0,18.0,2.0,1.5,3.0,4.0,2.5,3.5,4.5,1.0,2.0
218,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,18.0,18.5,17.5,17.5,16.0,18.5,17.0,18.0,18.5,18.5,2.0,3.0,2.5,4.0,2.0,3.5,3.0,1.0,1.5
219,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,18.5,17.5,15.0,17.5,16.0,18.0,16.5,17.0,18.5,18.0,3.0,1.5,4.0,4.5,3.5,2.0,2.5,1.0,2.0
220,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,18.0,15.0,14.0,17.5,18.5,18.5,16.0,17.5,17.0,18.0,2.0,1.5,3.0,1.0,1.5,2.5,3.5,1.0,1.0
221,moonshotai/Kimi-K2-Instruct,19.5,17.0,14.0,18.5,18.0,16.5,13.5,15.0,19.0,16.0,17.5,18.5,18.5,2.0,1.5,1.0,1.5,1.0,3.0,2.5,1.0,1.0
222,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,18.5,17.0,16.5,19.5,16.0,18.0,18.5,19.0,2.0,1.5,2.5,3.0,2.5,3.5,2.0,1.0,1.5
223,moonshotai/Kimi-K2-Instruct,18.5,17.0,16.5,18.0,19.5,17.5,18.5,17.5,18.0,17.0,18.5,19.0,18.5,2.0,1.5,1.0,3.0,2.5,3.5,3.0,1.0,2.0
224,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,18.5,19.0,19.5,17.5,18.0,18.5,19.0,1.0,1.5,2.0,2.5,1.0,2.0,1.5,1.0,1.0
225,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,19.5,18.5,19.0,17.5,18.0,19.0,19.5,2.0,1.5,3.0,3.5,2.5,2.0,1.0,1.0,1.0
226,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,18.5,17.0,18.0,17.5,19.0,16.0,18.5,18.5,18.5,2.0,1.5,3.0,4.0,2.5,3.5,2.0,1.0,1.5
227,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,17.0,16.0,18.5,17.5,19.0,16.5,18.0,18.5,18.5,2.0,1.5,2.5,3.0,2.5,1.0,2.0,1.0,1.5
228,moonshotai/Kimi-K2-Instruct,19.5,18.0,16.5,18.5,19.0,17.5,18.5,17.0,19.0,17.5,18.0,18.5,18.5,2.0,1.5,3.0,4.0,3.0,2.5,1.0,1.0,1.5
229,moonshotai/Kimi-K2-Instruct,19.5,16.0,14.5,18.0,17.5,15.0,15.5,14.0,18.5,16.5,17.0,16.8,17.2,3.0,12.0,5.0,10.0,11.0,4.5,3.5,1.0,2.0
230,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,17.0,16.0,18.5,17.5,18.5,16.5,17.5,18.0,18.5,2.0,1.0,2.5,3.0,2.0,2.5,3.5,1.0,1.5
231,moonshotai/Kimi-K2-Instruct,18.5,17.0,16.5,18.0,19.5,17.5,18.5,17.5,18.5,17.0,18.0,18.5,18.5,2.0,3.0,2.5,3.5,2.0,3.0,2.5,1.0,1.5
232,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,16.0,18.5,18.0,19.5,17.0,18.0,19.0,19.5,2.0,1.5,2.5,3.0,2.0,1.0,1.5,1.0,1.0
233,moonshotai/Kimi-K2-Instruct,18.5,17.0,16.5,18.0,19.5,17.5,18.5,17.5,18.5,17.0,18.0,18.5,18.0,2.0,1.5,2.5,3.0,2.0,3.5,4.0,1.0,1.5
234,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,18.5,17.0,19.0,18.5,19.5,17.5,18.0,19.0,19.5,1.0,1.5,2.0,1.0,1.5,2.5,3.0,1.0,1.0
235,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,18.5,18.0,18.5,17.5,18.0,18.5,18.5,2.0,1.5,2.5,3.0,2.0,3.5,2.5,1.0,1.5
236,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,18.5,15.0,16.0,14.0,15.5,19.0,16.5,18.0,17.5,18.5,2.0,1.5,3.0,4.0,3.0,2.5,1.0,1.0,1.5
237,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,17.0,16.0,17.5,16.5,18.5,17.0,18.0,18.5,18.0,3.0,2.0,4.0,4.5,3.5,2.5,2.0,1.0,1.5
238,moonshotai/Kimi-K2-Instruct,18.5,16.0,14.5,17.5,17.0,15.0,18.0,17.5,18.5,16.5,17.0,18.5,18.0,2.0,1.5,3.0,4.0,3.0,2.5,3.5,1.0,1.5
239,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,18.5,18.0,19.5,17.5,18.0,19.0,19.5,2.0,1.5,2.5,3.0,2.5,1.0,1.5,1.0,1.0
240,moonshotai/Kimi-K2-Instruct,18.5,17.0,16.5,18.0,19.0,16.0,18.5,17.5,18.5,17.5,17.5,18.0,18.5,3.0,12.0,5.0,10.0,11.0,4.0,5.0,2.0,1.0
241,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,18.5,18.0,17.5,17.5,16.0,18.5,17.0,18.0,17.5,18.5,2.0,3.0,2.5,3.5,2.0,2.5,1.5,1.0,1.0
242,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,18.5,17.5,19.5,17.0,18.0,18.5,19.0,2.0,1.5,2.5,3.0,2.0,2.5,1.0,1.0,1.5
243,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,17.0,16.0,16.5,15.0,19.0,15.5,18.0,17.5,18.5,2.0,1.5,3.0,10.0,12.0,3.0,2.5,1.0,1.0
244,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,18.5,18.0,17.5,16.0,15.5,18.5,15.0,17.5,17.5,18.0,2.0,1.5,3.0,4.0,2.5,3.5,2.0,1.0,1.5
245,moonshotai/Kimi-K2-Instruct,18.0,17.5,16.0,17.0,15.0,13.0,16.5,18.5,17.5,15.5,16.0,17.0,17.5,5.0,10.0,12.0,14.0,13.5,5.0,10.0,3.0,2.0
246,moonshotai/Kimi-K2-Instruct,19.5,17.0,18.5,18.0,17.5,16.0,19.0,19.5,18.5,17.5,18.0,19.0,18.5,3.0,12.0,10.0,10.0,11.0,5.0,6.0,2.0,1.0
247,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,18.5,17.5,19.5,16.0,18.0,19.0,19.5,1.0,1.0,2.0,3.0,1.5,2.5,2.0,1.0,1.0
248,moonshotai/Kimi-K2-Instruct,19.5,18.0,16.5,18.5,17.5,16.0,17.0,17.5,19.0,15.0,18.0,18.5,18.5,2.0,1.5,3.0,1.0,1.5,2.5,3.0,1.0,1.0
249,moonshotai/Kimi-K2-Instruct,19.5,17.0,18.5,19.0,18.0,17.5,17.5,18.0,19.5,16.0,18.5,18.5,19.0,2.0,3.0,2.5,4.0,2.0,3.5,3.0,1.0,1.5
250,moonshotai/Kimi-K2-Instruct,19.5,18.0,17.5,18.5,19.0,17.0,18.5,17.5,19.5,18.0,18.5,18.5,19.0,2.0,3.0,2.5,3.5,2.0,2.5,2.5,1.0,1.5
251,moonshotai/Kimi-K2-Instruct,18.5,17.0,16.5,17.5,18.0,15.0,17.5,16.0,18.5,16.5,17.0,18.0,17.5,2.0,1.5,3.0,4.0,3.0,2.5,3.5,1.0,2.0
