index,model,Adherence to Instructions_score,Believable Character Actions_score,Nuanced Characters_score,Consistent Voice / Tone of Writing_score,Imagery and Descriptive Quality_score,Elegant Prose_score,Emotionally Engaging_score,Emotionally Complex_score,Coherent_score,Well-earned Lightness or Darkness_score,Sentences Flow Naturally_score,Overall Reader Engagement_score,Overall Impression_score,Meandering_score,Weak Dialogue_score,Tell-Don't-Show_score,Unsurprising or Uncreative_score,Amateurish_score,Purple Prose_score,Overwrought_score,Incongruent Ending Positivity_score,Unearned Transformations_score
123,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,18.0,3.0,4.0,5.0,6.0,4.0,6.0,5.0,2.0,2.0
124,zai-org/GLM-4.5,19.0,18.0,16.0,18.0,16.0,17.0,18.0,17.0,18.0,17.0,17.0,18.0,18.0,3.0,,4.0,5.0,3.0,4.0,5.0,1.0,2.0
125,zai-org/GLM-4.5,19.0,17.0,15.0,18.0,17.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,18.0,4.0,6.0,5.0,7.0,3.0,5.0,5.0,2.0,2.0
126,zai-org/GLM-4.5,18.0,17.0,15.0,16.0,18.0,15.0,16.0,15.0,18.0,17.0,16.0,17.0,17.0,4.0,6.0,5.0,5.0,4.0,6.0,6.0,2.0,2.0
127,zai-org/GLM-4.5,19.0,17.0,15.0,18.0,18.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,6.0,4.0,5.0,3.0,5.0,5.0,2.0,2.0
128,zai-org/GLM-4.5,19.0,17.0,15.0,18.0,17.0,16.0,16.0,15.0,18.0,17.0,17.0,18.0,18.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,1.0,1.0
129,zai-org/GLM-4.5,19.0,18.0,18.0,17.0,18.0,16.0,17.0,18.0,19.0,17.0,17.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,5.0,4.0,1.0,2.0
130,zai-org/GLM-4.5,18.0,17.0,15.0,17.0,16.0,15.0,16.0,14.0,18.0,16.0,16.0,17.0,17.0,4.0,3.0,5.0,6.0,4.0,6.0,5.0,2.0,4.0
131,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,18.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,0.0,0.0
132,zai-org/GLM-4.5,19.0,18.0,16.0,18.0,17.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,17.0,3.0,5.0,4.0,7.0,4.0,6.0,5.0,2.0,1.0
133,zai-org/GLM-4.5,14.0,16.0,12.0,15.0,16.0,14.0,13.0,10.0,15.0,14.0,16.0,15.0,14.0,5.0,6.0,4.0,7.0,6.0,5.0,4.0,3.0,8.0
134,zai-org/GLM-4.5,18.0,16.0,15.0,17.0,15.0,14.0,16.0,15.0,18.0,15.0,16.0,16.0,16.0,4.0,5.0,7.0,8.0,5.0,6.0,5.0,3.0,7.0
135,zai-org/GLM-4.5,19.0,17.0,16.0,18.0,18.0,15.0,17.0,16.0,18.0,18.0,16.0,17.0,17.0,4.0,3.0,5.0,4.0,3.0,6.0,5.0,1.0,1.0
136,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,18.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,1.0,1.0
137,zai-org/GLM-4.5,19.0,17.0,15.0,18.0,18.0,16.0,17.0,15.0,18.0,17.0,17.0,18.0,17.0,3.0,6.0,4.0,5.0,3.0,6.0,5.0,2.0,3.0
138,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,18.0,18.0,19.0,17.0,18.0,18.0,18.0,3.0,8.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0
139,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,18.0,17.0,18.0,18.0,17.0,18.0,18.0,3.0,4.0,5.0,4.0,2.0,6.0,5.0,1.0,1.0
140,zai-org/GLM-4.5,19.0,18.0,17.0,19.0,17.0,18.0,17.0,16.0,19.0,18.0,19.0,18.0,18.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0
141,zai-org/GLM-4.5,14.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,18.0,15.0,17.0,17.0,17.0,5.0,4.0,5.0,7.0,3.0,6.0,5.0,8.0,7.0
142,zai-org/GLM-4.5,19.0,18.0,16.0,18.0,17.0,16.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,8.0,4.0,7.0,3.0,2.0,2.0,1.0,2.0
143,zai-org/GLM-4.5,19.0,18.0,17.0,19.0,18.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,1.0
144,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,18.0,16.0,18.0,17.0,19.0,18.0,17.0,18.0,18.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,1.0,2.0
145,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,18.0,17.0,16.0,17.0,19.0,17.0,17.0,18.0,18.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0
146,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,5.0,3.0,5.0,3.0,6.0,4.0,1.0,1.0
147,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,18.0,17.0,18.0,17.0,18.0,18.0,18.0,3.0,2.0,4.0,5.0,3.0,2.0,3.0,2.0,4.0
148,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,16.0,16.0,17.0,17.0,18.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0
149,zai-org/GLM-4.5,19.0,18.0,18.0,19.0,17.0,17.0,18.0,19.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0
150,zai-org/GLM-4.5,18.0,17.0,16.0,18.0,16.0,15.0,18.0,19.0,17.0,17.0,17.0,18.0,17.0,4.0,5.0,6.0,5.0,4.0,3.0,5.0,1.0,1.0
151,zai-org/GLM-4.5,18.0,17.0,14.0,17.0,18.0,16.0,15.0,13.0,18.0,16.0,17.0,17.0,17.0,4.0,,3.0,7.0,3.0,6.0,5.0,2.0,2.0
152,zai-org/GLM-4.5,18.0,17.0,15.0,17.0,18.0,16.0,17.0,16.0,18.0,16.0,17.0,17.0,17.0,4.0,5.0,5.0,6.0,3.0,4.0,3.0,4.0,5.0
153,zai-org/GLM-4.5,19.0,18.0,18.0,19.0,18.0,17.0,17.0,16.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0
154,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,16.0,15.0,18.0,17.0,16.0,17.0,17.0,4.0,3.0,6.0,5.0,3.0,7.0,6.0,1.0,1.0
155,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,19.0,17.0,17.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0
156,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,18.0,17.0,18.0,18.0,17.0,18.0,18.0,3.0,,4.0,3.0,2.0,2.0,3.0,1.0,1.0
157,zai-org/GLM-4.5,19.0,18.0,15.0,19.0,18.0,17.0,17.0,16.0,19.0,18.0,18.0,19.0,19.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0
158,zai-org/GLM-4.5,19.0,17.0,15.0,18.0,18.0,17.0,16.0,15.0,19.0,17.0,18.0,17.0,18.0,3.0,6.0,7.0,5.0,3.0,4.0,3.0,2.0,2.0
159,zai-org/GLM-4.5,19.0,18.0,16.0,18.0,18.0,17.0,17.0,16.0,19.0,18.0,17.0,18.0,18.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,1.0,1.0
160,zai-org/GLM-4.5,19.0,17.0,16.0,16.0,18.0,15.0,16.0,15.0,18.0,17.0,16.0,17.0,17.0,3.0,5.0,4.0,6.0,3.0,6.0,5.0,1.0,1.0
161,zai-org/GLM-4.5,18.0,17.0,17.0,18.0,18.0,16.0,17.0,17.0,18.0,16.0,17.0,17.0,17.0,3.0,4.0,3.0,5.0,3.0,6.0,5.0,2.0,5.0
162,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,18.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,2.0,3.0
163,zai-org/GLM-4.5,19.0,17.0,15.0,18.0,17.0,16.0,16.0,14.0,18.0,16.0,17.0,17.0,17.0,4.0,3.0,5.0,7.0,4.0,6.0,5.0,2.0,1.0
164,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,18.0,17.0,18.0,17.0,16.0,18.0,17.0,4.0,5.0,3.0,6.0,4.0,6.0,7.0,3.0,2.0
165,zai-org/GLM-4.5,12.0,15.0,12.0,14.0,14.0,13.0,12.0,10.0,14.0,13.0,15.0,13.0,13.0,6.0,7.0,8.0,9.0,8.0,7.0,6.0,5.0,5.0
166,zai-org/GLM-4.5,18.0,16.0,15.0,17.0,15.0,14.0,16.0,15.0,18.0,15.0,16.0,16.0,16.0,4.0,5.0,7.0,8.0,4.0,6.0,6.0,3.0,4.0
167,zai-org/GLM-4.5,15.0,17.0,16.0,18.0,18.0,17.0,16.0,15.0,18.0,17.0,18.0,17.0,17.0,3.0,5.0,4.0,6.0,3.0,4.0,4.0,1.0,1.0
168,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,16.0,15.0,16.0,15.0,18.0,17.0,16.0,17.0,17.0,3.0,4.0,5.0,6.0,4.0,5.0,4.0,2.0,2.0
169,zai-org/GLM-4.5,16.0,18.0,17.0,18.0,18.0,16.0,18.0,17.0,15.0,17.0,17.0,18.0,17.0,3.0,4.0,5.0,4.0,3.0,6.0,5.0,2.0,2.0
170,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,1.0
171,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,18.0,16.0,17.0,17.0,18.0,17.0,17.0,18.0,18.0,3.0,5.0,4.0,6.0,3.0,6.0,5.0,1.0,1.0
172,zai-org/GLM-4.5,19.0,18.0,17.0,19.0,18.0,18.0,17.0,16.0,19.0,18.0,19.0,18.0,18.0,3.0,4.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0
173,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,2.0
174,zai-org/GLM-4.5,19.0,18.0,16.0,18.0,17.0,16.0,17.0,15.0,18.0,17.0,18.0,18.0,17.0,3.0,4.0,4.0,7.0,3.0,2.0,3.0,2.0,3.0
175,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,18.0,17.0,18.0,17.0,19.0,18.0,17.0,18.0,18.0,3.0,2.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0
176,zai-org/GLM-4.5,18.0,17.0,15.0,18.0,17.0,16.0,17.0,15.0,18.0,17.0,17.0,17.0,17.0,4.0,5.0,6.0,7.0,3.0,5.0,6.0,2.0,2.0
177,zai-org/GLM-4.5,19.0,18.0,18.0,19.0,18.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0
178,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,1.0,1.0
179,zai-org/GLM-4.5,19.0,18.0,16.0,18.0,17.0,16.0,17.0,15.0,19.0,16.0,17.0,17.0,17.0,3.0,4.0,6.0,7.0,4.0,3.0,4.0,5.0,4.0
180,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,16.0,16.0,17.0,18.0,19.0,17.0,16.0,18.0,18.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0
181,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,16.0,15.0,17.0,16.0,18.0,16.0,17.0,17.0,17.0,3.0,4.0,3.0,7.0,4.0,5.0,5.0,2.0,1.0
182,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,18.0,19.0,18.0,17.0,17.0,18.0,18.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,1.0,1.0
183,zai-org/GLM-4.5,18.0,17.0,15.0,17.0,18.0,16.0,16.0,15.0,18.0,17.0,17.0,17.0,17.0,3.0,,5.0,6.0,3.0,5.0,4.0,2.0,2.0
184,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,19.0,17.0,18.0,18.0,19.0,18.0,18.0,19.0,19.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,1.0,1.0
185,zai-org/GLM-4.5,19.0,18.0,18.0,18.0,17.0,17.0,16.0,17.0,19.0,17.0,18.0,18.0,18.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0
186,zai-org/GLM-4.5,18.0,17.0,16.0,17.0,16.0,14.0,15.0,15.0,16.0,16.0,15.0,16.0,16.0,4.0,3.0,3.0,6.0,5.0,7.0,6.0,0.0,0.0
187,zai-org/GLM-4.5,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,19.0,18.0,17.0,18.0,18.0,3.0,4.0,5.0,4.0,3.0,6.0,5.0,1.0,2.0
188,zai-org/GLM-4.5,19.0,18.0,16.0,18.0,15.0,17.0,18.0,17.0,18.0,18.0,17.0,18.0,18.0,3.0,,5.0,4.0,2.0,2.0,3.0,1.0,2.0
189,zai-org/GLM-4.5,18.0,16.0,14.0,17.0,15.0,16.0,15.0,14.0,17.0,16.0,16.0,17.0,17.0,4.0,6.0,5.0,7.0,4.0,3.0,3.0,2.0,2.0
190,zai-org/GLM-4.5,17.0,16.0,14.0,16.0,17.0,15.0,15.0,13.0,15.0,15.0,16.0,16.0,16.0,5.0,6.0,5.0,7.0,5.0,7.0,6.0,3.0,4.0
191,zai-org/GLM-4.5,19.0,18.0,16.0,18.0,19.0,17.0,17.0,16.0,19.0,18.0,17.0,18.0,18.0,3.0,,2.0,4.0,2.0,4.0,3.0,1.0,1.0
192,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,18.0,17.0,16.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,2.0,2.0
193,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,18.0,17.0,18.0,19.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0
194,moonshotai/Kimi-K2-Instruct,20.0,19.0,19.0,20.0,19.0,19.0,19.0,18.0,20.0,19.0,19.0,19.0,19.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0
195,moonshotai/Kimi-K2-Instruct,19.0,16.0,14.0,17.0,16.0,15.0,15.0,13.0,18.0,16.0,17.0,16.0,16.0,4.0,5.0,4.0,7.0,5.0,6.0,5.0,3.0,2.0
196,moonshotai/Kimi-K2-Instruct,17.0,18.0,16.0,19.0,18.0,17.0,18.0,16.0,18.0,15.0,18.0,17.0,17.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,7.0,5.0
197,moonshotai/Kimi-K2-Instruct,19.0,18.0,16.0,19.0,18.0,17.0,16.0,14.0,18.0,17.0,18.0,18.0,18.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,2.0,2.0
198,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,18.0,18.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0
199,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,19.0,17.0,16.0,16.0,18.0,17.0,16.0,18.0,18.0,3.0,4.0,2.0,5.0,2.0,6.0,5.0,1.0,1.0
200,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,18.0,17.0,16.0,16.0,18.0,17.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0
201,moonshotai/Kimi-K2-Instruct,19.0,18.0,16.0,19.0,19.0,18.0,17.0,16.0,19.0,18.0,18.0,18.0,18.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0
202,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,19.0,18.0,18.0,17.0,18.0,19.0,17.0,18.0,18.0,18.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0
203,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,19.0,17.0,16.0,17.0,18.0,18.0,17.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,2.0,2.0
204,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,19.0,18.0,18.0,17.0,16.0,19.0,18.0,19.0,18.0,18.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
205,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,16.0,17.0,17.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0
206,moonshotai/Kimi-K2-Instruct,19.0,17.0,15.0,18.0,17.0,16.0,18.0,16.0,18.0,17.0,18.0,18.0,18.0,3.0,8.0,4.0,5.0,3.0,2.0,2.0,1.0,2.0
207,moonshotai/Kimi-K2-Instruct,18.0,17.0,16.0,18.0,19.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,2.0
208,moonshotai/Kimi-K2-Instruct,18.0,17.0,16.0,18.0,17.0,16.0,17.0,15.0,18.0,17.0,17.0,18.0,17.0,4.0,6.0,3.0,5.0,3.0,5.0,5.0,1.0,2.0
209,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,19.0,18.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,3.0,6.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0
210,moonshotai/Kimi-K2-Instruct,20.0,19.0,18.0,20.0,20.0,19.0,18.0,18.0,20.0,19.0,19.0,19.0,19.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0
211,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,19.0,18.0,17.0,18.0,16.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,2.0,2.0
212,moonshotai/Kimi-K2-Instruct,20.0,19.0,18.0,20.0,18.0,18.0,17.0,17.0,19.0,18.0,19.0,19.0,19.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0
213,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,18.0,17.0,19.0,18.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0
214,moonshotai/Kimi-K2-Instruct,20.0,19.0,19.0,20.0,18.0,18.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0
215,moonshotai/Kimi-K2-Instruct,20.0,19.0,16.0,19.0,20.0,18.0,17.0,15.0,20.0,18.0,19.0,19.0,19.0,2.0,,1.0,4.0,1.0,3.0,2.0,1.0,0.0
216,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,19.0,19.0,18.0,18.0,17.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0
217,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,18.0,17.0,16.0,15.0,18.0,17.0,17.0,18.0,18.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0
218,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,19.0,17.0,17.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,6.0,5.0,2.0,2.0
219,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,17.0,16.0,17.0,15.0,18.0,17.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0
220,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,16.0,17.0,18.0,17.0,18.0,18.0,18.0,19.0,18.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,1.0,2.0
221,moonshotai/Kimi-K2-Instruct,20.0,18.0,16.0,19.0,18.0,17.0,18.0,17.0,19.0,18.0,18.0,19.0,19.0,3.0,,4.0,2.0,1.0,2.0,2.0,0.0,0.0
222,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,19.0,18.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0
223,moonshotai/Kimi-K2-Instruct,20.0,19.0,17.0,19.0,20.0,19.0,18.0,16.0,19.0,18.0,19.0,19.0,19.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0
224,moonshotai/Kimi-K2-Instruct,19.0,18.0,16.0,19.0,18.0,17.0,18.0,17.0,19.0,18.0,18.0,19.0,18.0,3.0,2.0,3.0,4.0,2.0,5.0,4.0,1.0,1.0
225,moonshotai/Kimi-K2-Instruct,19.0,18.0,19.0,19.0,19.0,18.0,18.0,19.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0
226,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,18.0,17.0,17.0,16.0,19.0,17.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0
227,moonshotai/Kimi-K2-Instruct,19.0,17.0,16.0,18.0,17.0,16.0,15.0,14.0,18.0,16.0,17.0,17.0,17.0,4.0,3.0,3.0,5.0,2.0,2.0,3.0,1.0,0.0
228,moonshotai/Kimi-K2-Instruct,19.0,17.0,16.0,18.0,18.0,17.0,18.0,17.0,19.0,16.0,18.0,18.0,18.0,3.0,4.0,3.0,6.0,3.0,5.0,4.0,5.0,6.0
229,moonshotai/Kimi-K2-Instruct,19.0,18.0,16.0,19.0,18.0,18.0,15.0,14.0,18.0,17.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0
230,moonshotai/Kimi-K2-Instruct,19.0,18.0,19.0,19.0,18.0,18.0,18.0,17.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0
231,moonshotai/Kimi-K2-Instruct,19.0,17.0,16.0,18.0,18.0,17.0,16.0,15.0,18.0,17.0,16.0,17.0,17.0,4.0,5.0,3.0,6.0,3.0,7.0,6.0,2.0,1.0
232,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,17.0,16.0,17.0,16.0,18.0,17.0,17.0,18.0,18.0,3.0,2.0,3.0,6.0,3.0,4.0,4.0,2.0,1.0
233,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,19.0,17.0,18.0,16.0,19.0,18.0,18.0,19.0,18.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0
234,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,19.0,18.0,19.0,18.0,19.0,18.0,18.0,19.0,19.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0
235,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,19.0,17.0,16.0,17.0,18.0,17.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,5.0,4.0,1.0,1.0
236,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,17.0,18.0,17.0,16.0,19.0,18.0,19.0,18.0,18.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
237,moonshotai/Kimi-K2-Instruct,19.0,18.0,19.0,19.0,17.0,18.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0
238,moonshotai/Kimi-K2-Instruct,19.0,18.0,15.0,19.0,17.0,16.0,16.0,14.0,18.0,17.0,18.0,18.0,18.0,3.0,5.0,4.0,6.0,3.0,2.0,2.0,2.0,2.0
239,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,18.0,17.0,18.0,17.0,19.0,18.0,17.0,18.0,18.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0
240,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,19.0,18.0,17.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,1.0,2.0
241,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,19.0,18.0,17.0,18.0,18.0,18.0,18.0,19.0,19.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0
242,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,19.0,17.0,16.0,17.0,18.0,17.0,18.0,18.0,18.0,3.0,0.0,2.0,4.0,2.0,5.0,4.0,1.0,0.0
243,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,19.0,18.0,18.0,17.0,19.0,18.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0
244,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,19.0,17.0,18.0,17.0,18.0,19.0,18.0,17.0,19.0,19.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0
245,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,19.0,16.0,17.0,18.0,17.0,18.0,17.0,18.0,18.0,18.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0
246,moonshotai/Kimi-K2-Instruct,19.0,18.0,19.0,19.0,18.0,18.0,19.0,19.0,18.0,18.0,18.0,19.0,19.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0
247,moonshotai/Kimi-K2-Instruct,19.0,18.0,15.0,18.0,19.0,17.0,16.0,14.0,19.0,17.0,18.0,18.0,18.0,3.0,,4.0,6.0,2.0,5.0,4.0,2.0,2.0
248,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,19.0,20.0,18.0,17.0,18.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0
249,moonshotai/Kimi-K2-Instruct,19.0,18.0,19.0,19.0,19.0,18.0,17.0,17.0,19.0,18.0,18.0,19.0,19.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0
250,moonshotai/Kimi-K2-Instruct,19.0,18.0,18.0,18.0,17.0,16.0,17.0,17.0,18.0,17.0,17.0,18.0,18.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,2.0,2.0
251,moonshotai/Kimi-K2-Instruct,19.0,18.0,17.0,18.0,17.0,16.0,17.0,15.0,18.0,17.0,17.0,18.0,18.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0
252,moonshotai/Kimi-K2-Instruct,20.0,19.0,18.0,20.0,19.0,18.0,19.0,18.0,19.0,19.0,18.0,19.0,19.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0
